EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
JANU74101,02,1974,2.0,JAC,"Hashimura, Kazutoyo","Jannu, Old and New - The Second Ascent in Premonsoon 1974",,,English,69:11-21 (1974),,Route maps in English included in Japanese section
EVER73301,02,1973,2.0,JAC,"Yuasa, Michio",The Southwest Face of Everest: 1973,,,English,69:21-27 (1974),,
EVER75101,02,1975,2.0,JAC,"Hisano, Eiko & Tabei, Junko","Everest, Pre-Monsoon 1975 by Japanese Women",,,English,70:4-10 (1975),,
DHA575101,02,1975,2.0,JAC,"Takeda, Shosaku",The First Ascent of Dhaulagiri V,,,English,70:10-12 (1975),,Route map in English included in Japanese section
CHRW75101,02,1975,2.0,JAC,"Nakajima, Shinichi",Churen Himal West Ridge 1975,,,English,70:16-17 (1975),,Route map in English included in Japanese section
SRKU73301,03,1973,2.0,JAC,"Kawamura, Eiji","The Ascent of Serku Dholma, 1973",,,English,70:18-19 (1975),,Route map in English included in Japanese section
DHA475101,03,1975,2.0,JAC,"Nomura, Tetsuya & Nishimae, Shiro",The First Ascent of Dhaulagiri IV and Accident,,,Japanese,70:126-138 (1975),,
KANB73301,01,1973,2.0,JAC,"Yamanoi, Takeo","Kanbachen, Autumn 1973",,,Japanese,69:88-96 (1974),,
JANU76101,02,1976,2.0,JAC,"Konishi, Masatsugu",Jannu North Face 1976,,,English,71-72:6-7 (1976-77),,Route maps and photos in English included in Japanese section
HIME77101,02,1977,2.0,JAC,"Sugawara, Toyozo","Himalchuli, The East Face, 1977",,,English,73:10-11 (1978),,Route maps and photos in English included in Japanese section
NUPT77101,02,1977,2.0,JAC,"Kato, Haruo","The North-West Ridge of Nuptse, 1977",,,English,73:9-10 (1978),,Route maps and photos in English included in Japanese section
LANG78301,02,1978,2.0,JAC,"Ban, Akira","The First Ascent of Langtang Lirung, 1978",,,English,74:8-9 (1979),,Includes route maps and photos in English
ANNS78301,02,1978,2.0,JAC,"Kuono, Teruyuki","Annapurna South, South-West Ridge, 1978",,,English,74:15 (1979),,Route map in English included in Japanese section
TILI79101,03,1979,2.0,JAC,"Yakushi, Yoshimi","Tilitso Himal, 1979",,,English,74:16-18 (1979),,
DHA178101,03,1978,2.0,JAC,"Amemiya, Takashi",Dhauligiri I - First Ascent of the South Pillar,,,Japanese,74:22-50 (1979),,Includes route maps and photos in English
DHA178301,02,1978,2.0,JAC,"Yagihara, Kuniaki",The Ascent of Dhaulagiri I - From the South-East Ridge,,,English,74:1-8 (1979),,Route maps and photos in English included in Japanese section
MANA78301,02,1978,2.0,JAC,"Shimizu, Seiji","Manaslu, Climbing by 2-Man Party",,,Japanese,74:117-121 (1979),,
EVER80103,01,1980,2.0,JAC,"Watanabe, Hyoriki",The Chomolungma Project 1980 - North Face & Northeast Ridge,,,English,75:1-5 (1980),,Route maps and photos in English included in Japanese section
NILC79101,02,1979,2.0,JAC,"Aoki, Masaki",Nilgiri Central 1979,,,English,75:12-14 (1980),,Route maps and photos in English included in Japanese section
ANN179101,02,1979,2.0,JAC,"Kubota, Yasuo","Annapurna I, North-east Buttress 1979",,,English,75:15-16 (1980),,Route maps and photos in English included in Japanese section
KTEG79101,02,1979,2.0,JAC,"Takeuchi, Koichi",North Wall of Kantega 1979,,,Japanese,75:133-146 (1980),,Includes route maps and photos in English
GAN379301,03,1979,2.0,JAC,"Ogura, Hideo",Ascent of Ganesh Himal II (1979),,,Japanese,75:147-159 (1980),,Includes route maps and photos in English
THAM79101,02,1979,2.0,JAC,"Kimura, Takashi",South-west Wall of Thamserku 1979,,,Japanese,75:123-132 (1980),,Includes route maps and photos in English
ANN170101,03,1970,2.0,AJ,"Bonington, Chris",Annapurna South Face,,,,76:19-34 (1971),,
MAKA70101,04,1970,2.0,AJ,"Hara, Makoto & Asami, Masao",Makalu - First Ascent by the South-East Ridge,,,,76:35-42 (1971),,
EVER21101,05,1921,2.0,AJ,"Blakeney, T. S.",The First Steps Towards Mount Everest,,,,76:43-69 (1971),,
ANN170102,03,1970,2.0,AJ,"Day, Henry",Annapurna - North Face Route,,,,76:89-98 (1971),,
EVER71101,05,1971,2.0,AJ,"Cleare, John",Thirteen Nations on Mount Everest,,,,77:9-20 (1972),,
MANA71101,04,1971,2.0,AJ,"Takahashi, Akira",Manaslu - West Wall 1971,,,,77:26-33 (1972),,
CHUR70301,05,1970,2.0,AJ,"Yamamoto, Ryozo",First Ascent of Churen Himal,,,,77:105-109 (1972),,
EVER71101,06,1971,2.0,AJ,"Sayle, Murray",Everest - A Reporter's View,,,,77:116-125 (1972),,
NAMP70301,03,1970,2.0,AJ,"Allen, John",Attempt on Nampa (6755m),,,,77:126-128 (1972),,
DHA271101,03,1971,2.0,AJ,"Huber, Franz",Dhaulagiri 2,,,,77:168-169 (1972),,
MAKA71101,03,1971,2.0,AJ,"Paragot, Robert, et al",The French Expedition to Makalu West Ridge,,,,78:44-52 (1973),,
MANA72102,02,1972,2.0,AJ,"Nairz, Wolfgang",Manaslu 1972,,,,79:15-20 (1974),,
YALU73101,03,1973,2.0,AJ,"Higuchi, Haruo",The First Ascent of Yalung Kang,,,,80:17-28 (1975),,
KANB74101,03,1974,2.0,AJ,"Olech, Kazimierz",The First Ascent of Kangbachen,,,,80:29-36 (1975),,
LAMJ74101,03,1974,2.0,AJ,"Isherwood, R. J.",Lamjung Himal,,,,80:37-42 (1975),,
MANA74101,04,1974,2.0,AJ,"Nakasako, Naoko",Japanese Women's Expedition - Manaslu 1974,,,,80:94-100 (1975),,
DHA373301,03,1973,2.0,AJ,"Schreckenbach, Klaus & Von Gizycki, Peter",Dhaulagiri III,,,,80:198-202 (1975),,
JETH74101,02,1974,2.0,AJ,"Kellas, Alistair",Rokapi 1974,,,,80:219-222 (1975),,
EVER75301,03,1975,2.0,AJ,"Boardman, Peter & Richards, Ronnie",British Everest SW Face 1975,,,,81:3-15 (1976),,
NUPT75101,02,1975,2.0,AJ,"Fleming, Jon",Nuptse 1975,,,,81:107-115 (1976),,
LHOT74301,02,1974,2.0,AJ,"Zawada, Andrzej",Winter At 8250 Metres,,,,82:28-35 (1977),,
KJRS76301,03,1976,2.0,AJ,"Isherwood, Dick",Kanjiroba 1976,,,,83:37-42 (1978),,
KAN177101,03,1977,2.0,AJ,"Anderson, R. A. L.",Avalanche on Sisne - 1977,,,,83:73-79 (1978),,
KANS78101,03,1978,2.0,AJ,"Malatynski, Marek",Kangchenjunga South and Central 1978,,,,85:43-49 (1980),,
KANG79101,03,1979,2.0,AJ,"Tasker, Joe",Kangchenjunga North Ridge 1979,,,,85:49-58 (1980),,
JANU78301,03,1978,2.0,AJ,"Rouse, Alan",Jannu,,,,85:77-83 (1980),,
DHA179101,03,1979,2.0,AJ,"Bramona, Ramon",The 1979 Spanish Expedition to Dhaulagiri I,,,,85:190-191 (1980),,
YALU78101,01,1978,2.0,AAJ,,,,,,53:259 (1979),,
YALU78101,02,1978,2.0,AAJ,,,,,,53:266 (1979),,
YALU78101,03,1978,2.0,AJ,"Prunes, Jaoquim",The Spanish Expedition Towards Central Kangchenjunga 1978,,,,86:177-181 (1981),,
GURJ69301,05,1969,1.0,,"Yakushi, Yoshimi",Gurja Himal,"Toyama Himalaya Expedition, Kyoto",1970,Japanese,,jY06,
DHA265101,04,1965,1.0,,"Yamoto, M. & Sugita, H.",Dhaula Himal Expedition 1965,"Aichi-ken Mountaineering Unions, Nagoya",1967,Japanese,,jA04,
ANN170101,04,1970,1.0,,"Bonington, Chris",Annapurna South Face,"Casell, London",1971,,,B460,
EVER70101,02,1970,1.0,,"Miura, Yuichiro & Perlman, Eric",The Man Who Skied Down Everest,"Harper & Row, San Francisco",1970,,,M438,
EVER70101,03,1970,1.0,,"Miura, Yuichiro & Kotani, Akira","Everest, Yuichiro Muira & Japanese Everest Skiing Expedition","Bungeishunju, Tokyo",1970,Japanese and English,,jN104,
MAKA70101,05,1970,1.0,,"Hara, Makoto & Asami, Masao",Makalu 1970,"Japanese Alpine Club, Nagoya, 1971",,Japanese w/English summary,,jH35,
LSHR70101,02,1970,1.0,,"Mayerl, Sepp",Der Turm in Mir,"Rosenheimer Verlagshaus, Rosenheim, W Germany",1984,,,M245,
DHA470301,01,1970,2.0,AAJ,"Yoshizawa, Ichiro",,,,,45:439 (1971),,
EVER71101,07,1971,1.0,,"Steele, Peter",Doctor on Everest,"Hodder & Stoughton, London",1972,,,S706,
EVER71101,08,1971,1.0,,"Hiebeler, Toni",Abenteur Everest,"Albert Muller, Zurich",1974,German,,H308,
MAKA71101,04,1971,1.0,,"Paragot, Robert & Seigneur, Yannick","Makalu, Pilier Ouest","Arthaud, Paris",1972,French,,P71,
MAKA71101,05,1971,1.0,,"Clement, Patrick",L'Ingenu du Makalu,"Flammarion, Paris",1972,French,,C288,
EVER60102,08,1960,1.0,,Zhou Zheng,Footprints on the Peaks,"Cloudcap, Seattle",1995,,,,
EVER72101,03,1972,1.0,,"Herrligkoffer, Karl M.","Mount Everest, Throne der Gotter","Spectrum, Stuttgart",1973,German,,H272,
DHA472101,02,1972,1.0,,Gunma Himalaya Expedition,"Dhaulagiri IV, 1972","Gunma Mountaineering Union, Maebahsi",1974,Japanese w/English summary,,jK211,In Japanese with English summary
GURJ72301,02,1972,1.0,,"Buttin, Yvette",Grand-Mere 7000,"Presses de la Cite, Paris",1973,,,B653,
PUMO72301,03,1972,1.0,,"Meleze, Josette",Directissime Pumori,"Presses de la Cite, Paris",1973,,,M306,
MANA72102,03,1972,1.0,,"Messner, Reinhold",Sturm am Manaslu,"BLV, Munich",1972,,,M332,
EVER73101,02,1973,1.0,,"Monzino, Guido",La Spedizione Italiana All'Everest 1973,"Verona, Milano",1976,Italian,,M482,
MAKA73101,02,1973,1.0,,"Galfy, Ivan & Krissak, Milan",Makalu,"Sport, Bratislava, Czechoslovakia",1978,Slovak,,G20,
ANN173301,02,1973,1.0,,"Machetto, Guido","Annapurna, Italian Expedition in Nepal","Virginia Pero, Milano",1980,,,M39,
ANN274101,01,1974,2.0,AAJ,"Bednar, Peter",,,,,49:202-203 (1975),,
ANN274101,02,1974,2.0,HJ,"Kamm, Ulrich","Annapurna II, 1974",,,,33:205-206 (1973-74),,
KANB74101,04,1974,1.0,,"Mlotecki, Piotr",Kangbachen Zdobyty,"Wydawnictwo 'Sport i Turystyka', Warswa",1977,Polish,,M440,
KANB74101,05,1974,1.0,,"Malatynski, Marek",W Cienu Kangczendzengi,"Iskry, Warsaw",1978,Polish,,M117,"German edition also available ""Im Schatten des Kangchendzonga"""
KANB74101,06,1974,1.0,,"Branski, Wojciech",Do Himalajow Wiecznych Sniegow Skarbnicy,"Nasza Ksiegarnia, Warsaw",1981,Polish,,B541,
LHOT74101,01,1974,2.0,AAJ,"Diemberger, Kurt",,,,,49:195-196 (1975),,
LHOT74101,02,1974,2.0,HJ,"Diemberger, Kurt","The Austrio-German Lhotse Expedition, 1974",,,,33:207-209 (1973-74),,
LHOT74101,03,1974,1.0,,"Warth, Hermann",Tiefe Uberall,"Rosenheimer Raritaten, Rosenheim, W Germany",1986,German,,W71,
MANA74101,05,1974,1.0,,Japan Women's Manaslu Expedition,Manaslu 1974,"Meikei-do, Tokyo",1977,Japanese w/English summary,,jN139,
KANB74301,02,1974,1.0,,"Andlovic, Joze, et al",Kangbacen,"Mladinska Knjiga, Ljubljana, Yugoslavia",1976,Slovenian,,A217,
EVER74301,02,1974,1.0,,"Mollier, Christian",Everest 74,"Flammerion, Paris",1975,French,,M453,
DHA175101,02,1975,1.0,,Tokyo Himalaya Expedition,The Mountain of the White Devil,"By expedition, Tokyo",1979,Japanese w/English summary,,jT174,
EVER75102,02,1975,1.0,,China,Another Ascent of the World's Highest Peak - Qomolangma,"Foreign Language Press, Peking",1975,,,C193,
LHOT75101,03,1975,1.0,,"Cassin, Riccardo",Lhotse 75,"Club Alpino Italiano, Milano",1977,Italian,,C77,
LHOT75101,04,1975,1.0,,"Messner, Reinhold",The Challenge,"Oxford University Press, New York",1977,,,M336,"English edition of ""Die Herausforderung"", BLV, Munich, 1977"
LHOT75101,05,1975,1.0,,"Messner, Reinhold",Die Herausforderung,"BLV, Munich",1977,German,,M336,
MANA75101,01,1975,2.0,AAJ,"Guha, Kamal K.",,,,,50:518-519 (1976),,
YALU75101,02,1975,1.0,,"Sturm, Guenter",Erfolg Kantsch 8438m,"BLV, Munich",1975,German,,S792,
YALU75101,03,1975,1.0,,"Mayerl, Sepp",Der Turm in Mir,"Rosenheimer, Rosenheim, W Germany",1984,German,,M245,
EVER75301,04,1975,1.0,,"Bonington, Chris","Everest, The Hard Way","Arrow Books, London",1977,,,B464,
EVER75301,05,1975,1.0,,"Clarke, Charles",Everest,"Sackett & Marshall, London",1978,,,C279,
JANU75301,04,1975,1.0,,"Dingle, Graeme",Wall of Shadows,"Hodder & Stoughton, Auckland, NZ",1976,,,D247,
DHA176101,02,1976,1.0,,"Bernardi, Alfonso","Trentini Sul Dhaulagiri I, 8172m","Litotipografia Alcione, Trento, Italy",1978,Italian,,B308,
EVER76101,03,1976,1.0,,"Stokes, Brummie",Soldiers and Sherpas,"Michael Joseph, London",1988,,,S766,
EVER76101,04,1976,1.0,,"Fleming, Jon & Stokes, Brummie",Soldiers on Everest,"HMSO, London",1976,,,F101,
MAKA76101,03,1976,1.0,,"Galfy, Ivan & Krissak, Milan",Makalu,"Sport, Bratislava, Czechoslovakia",1978,Slovak,,G20,
MAKA76102,01,1976,2.0,AAJ,,,,,,51:238 (1977),,
MAKA76102,02,1976,2.0,HJ,"Bolinder, Anders & Others","Makalu, 1976",,,,35:150-152 (1976-78),,
MAKA76101,04,1976,1.0,,"Wolf, Jaromir","Sivova Velka Noc, Ceskoslovensky vystup na Makalu 1976","Olympia, Prague",1979,Slovak,,W203,
EVER76301,02,1976,1.0,,"Ridgeway, Rick",The Boldest Dream,"Harcourt Brace Javanovich, New York",1979,,,R215,
DHA177101,02,1977,1.0,,"Messner, Reinhold",Die Grosse Wande,"BLV, Munich",1977,German,,M337,
DHA177101,03,1977,1.0,,"Messner, Reinhold",The Big Walls,"Kaye & Ward, London",1978,,,M337,"English edition of ""Die Grosse Wande"""
KANG77101,03,1977,1.0,,"Kumar, Narinder","Kanchenjunga, First Ascent from the North-East Spur","Vision Books, New Delhi",1978,,,K361,
LHOT77101,03,1977,1.0,,"Warth, Hermann",Tiefe Uberall,"Rosenheimer Raritaten, Rosenheim, W Germany",1986,German,,W71,
ANN177301,02,1977,1.0,,"Verrijn-Stuart, Xander","Annapurna, 8091 Meter","Van Holkema & Warendorf, Bussum, Netherlands",1978,Dutch,,S788,
MANA77301,02,1977,1.0,,"Beghin, Pierre",Passion d'Himalayas,"Editions Glenat, Grenoble",1988,French,,B234,
DHA178101,04,1978,1.0,,Tokyo Himalaya Expedition,The Mountain of the White Devil,"By expedition, Tokyo",1979,Japanese w/English summary,,jT174,
EVER78102,03,1978,1.0,,"Messner, Reinhold",Expedition to the Ultimate,"Oxford University Press, New York",1979,,,M338,"English edition of ""Everest, Expedition zum Endpunkt"""
EVER78102,04,1978,1.0,,"Messner, Reinhold","Everest, Expedition zum Endpunkt","BLV, Munich",1978,German,,M338,
EVER78102,05,1978,1.0,,"Habeler, Peter",The Lonely Victory,"Simon & Schuster, New York",1978,,,H08,"English edition of ""Der Einsame Sieg"""
EVER78102,06,1978,1.0,,"Habeler, Peter","Everest, The Impossible Victory","Arlington Books, London",1979,,,H08,"English edition of ""Der Einsame Sieg"""
EVER78102,07,1978,1.0,,"Nairz, Wolfgang",Gipfelsieg am Everest,"Molden, Vienna",1978,German,,N11,
KANS78101,04,1978,1.0,,"Wroz, Wojciech",Swieta Gora Sikkimu,"Wydawnictwo 'Sport i Turystyka', Warsaw",1982,Polish,,W247,
KANS78101,05,1978,1.0,,"Mlotecki, Piotr",Dwie Kangczendzongi,"Wydawnictwo 'Sport i Turystyka', Warsaw",1983,Polish,,M441,
MAKA78101,03,1978,1.0,,"Warth, Hermann","Makalu, Expedition in die Stille","EOS, St. Ottilien, W Germany",1980,German,,W69,
MAKA78101,04,1978,1.0,,"Warth, Hermann",Tiefe Uberall,"Rosenheimer Raritaten, Rosenheim, W Germany",1986,German,,W71,
ANN178301,02,1978,1.0,,"Blum, Arlene","Annapurna, A Woman's Place","Sierra Club Books, San Francisco",1980,,,B427,
DHA178301,03,1978,1.0,,Gunma Himalaya Expedition,"Dhaulagiri I, South East Ridge","Gunma Himalaya Expedition, Maebashi, Japan",1980,Japanese w/English summary,,jK213,
EVER78302,01,1978,1.0,,"Deck, Claude & Mazeaud, Pierre",La Route de l'Everest,"Denoel, Paris",1979,French,,D131,
EVER78302,02,1978,1.0,,"Mazeaud, Pierre",Everest 78,"Denoel, Paris",1978,French,,M251,
EVER78302,03,1978,1.0,,"Leduc, P. & Stephane, B.",La Face Cachee de l'Everest,"Editions PAC, Paris",1979,French,,L133,
LANG78301,03,1978,1.0,,Osaka City University Alpine Club,Expedition to Langtang Lirung 1978,"Osaka City University Alpine Club, Osaka",1980,Japanese,,jA245,
PUMO78301,02,1978,1.0,,"Nottaris, Romolo","Pumori, Ticinesi in Himalaya del Nepal","Arti Grafiche Bernasconi, Agno, Switzerland",1979,Italian,,N161,
TILI78301,02,1978,1.0,,"Emin, Roger",Himalaya: Tilicho 7132 metres,"Chamonix, France",1978,French,,E73,
ANN179102,02,1979,1.0,,"Germain, Bernard","Annapurna, Premier 8000 a Ski","Fernand Nathan, Paris",1980,French,,G71,
DHA179101,04,1979,1.0,,"Ariz Martinez, Gregorio","Expedicion Navarra al Himalaya 79, Dhaulagiri 8172m","Grafinasa, Pomplona, Spain",1979,Spanish,,A255,
DHA179102,02,1979,1.0,,"Saudan, Sylvain",Sylvain Saudan: Le Skier de L'Impossible,"Favre, Lausanne",1983,French,,S86,
EVER79101,03,1979,1.0,,"Skarja, Tone",Everest,"Mladinska Knjiga, Ljubljana",1981,Slovenian,,S582,
KANG79101,04,1979,1.0,,"Boardman, Peter",Sacred Summits,"Hodder & Stoughton, London",1982,,,B342,
KANG79101,05,1979,1.0,,"Tasker, Joe",Savage Arena,"Methuen, London",1982,,,T25,
KANG79101,06,1979,1.0,,"Bettembourg, Georges",The White Death,"Reynard House, Seattle",1981,,,B325,
AMAD79302,03,1979,1.0,,"Hillary, Peter",A Sunny Day in the Himalayas,"Hodder & Stoughton, Auckland, NZ",1980,,,H327,
KUSU79101,01,1979,1.0,,"Hillary, Peter",A Sunny Day in the Himalayas,"Hodder & Stoughton, Auckland, NZ",1980,,,H327,
CHOY79301,02,1979,1.0,,"Saleki, Mischa",Allein zum Cho Oyu,"Werner Dausien, Hanau, W Germany",1984,German,,S26,
FANG79301,03,1979,1.0,,"Bergamaschi, Arturo",Il Nepal e la HN 1979,"F. Lli Anibelli, Ancona, Italy",1980,Italian,,B291,
GAUR79301,03,1979,1.0,,"Boardman, Peter",Sacred Summits,"Hodder & Stoughton, London",1982,,,B342,
LHOT79301,03,1979,1.0,,"Bilczewski, Adam","Lhotse, Czwarta Gora Ziemi","Krajowa Agencja Wydawnicza, Katowice, Poland",1982,Polish,,B368,
LHOT79301,04,1979,1.0,,"Kukuczka, Jerzy",My Vertical World,"Mountaineers, Seattle",1992,,,K354,"English edition of ""Na Szczytach Swiata"""
LHOT79301,05,1979,1.0,,"Kukuczka, Jerzy",Na Szczytach Swiata,"Krajowa Agencia Wydawnicza, Katowice, Poland",1990,Polish,,K354,Posthumous biography/autobiography
LHOT79301,06,1979,1.0,,"Kukuczka, Jerzy","Kukuczka, Moj Pionowy Swiat","Wydawnictwo 'Sport i Turystyka', Warsaw",1995,Polish,,,Posthumous biography/autobiography
MANN79301,02,1979,1.0,,"Novotny, Miroslav & Stursa, Jan",Severni Manasulu,"Olympia, Prague",1976,Slovak,,N167,
NUPT79301,02,1979,1.0,,"Bettembourg, Georges & Brame, Michael",The White Death,"Reynard House, Seattle",1981,,,B325,
MAKA80101,02,1980,2.0,AAJ,"Roskelley, John",Four Against Makalu,,,,55:36-44 (1981),,
DHA180102,02,1980,2.0,AAJ,"MacIntyre, Alex",Dhaulagiri's East Face,,,,55:45-50 (1981),,
EVER79401,01,1979,2.0,AAJ,"Brniak, Marek",Two Polish Ascents of Everest (The Winter Ascent),,,,55:51-52 (1981),,
EVER80102,01,1980,2.0,AAJ,"Brniak, Marek & Nyka, Jozef",Two Polish Ascents of Everest (South Buttress),,,,55:52-53 (1981),,
KANG80101,02,1980,2.0,AAJ,"Sakashita, Nakoe",,,,,55:242-243 (1981),,
KANG80102,02,1980,2.0,AAJ,"Herrligkoffer, Karl Maria",,,,,55:243-244 (1981),,
YALU80101,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:244 (1981),,
MAKA80301,01,1980,2.0,AAJ,"Scott, Doug",,,,,55:244-246 (1981),,
MAK280101,01,1980,2.0,AAJ,"White, Gene F.",,,,,55:246-247 (1981),,
BARU80101,02,1980,2.0,AAJ,"Lopez, Jeronimo",,,,,55:247 (1981),,
BARU80102,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:249 (1981),,
BARU80302,01,1980,2.0,AAJ,"Hackett, Peter",,,,,55:249-251 (1981),,
BARU80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:251 (1981),,
BARU80401,01,1980,2.0,AAJ,,,,,,55:251 (1981),,
AMAD80301,01,1980,2.0,AAJ,"Brice, Russell",,,,,55:251-252 (1981),,
AMAD80302,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:252 (1981),,
EVER80101,01,1980,2.0,AAJ,"Zabaleta, Martin",,,,,55:252 (1981),,
EVER80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:253 (1981),,
EVER80401,01,1980,2.0,AAJ,,,,,,55:253 (1981),,
LHOT80102,01,1980,2.0,AAJ,"Cots, Ricard",,,,,55:253-254 (1981),,
LHOT80101,01,1980,2.0,AAJ,,,,,,55:254 (1981),,
LHOT80302,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:254 (1981),,
PUMO80302,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:254 (1981),,
PUMO80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:254-255 (1981),,
THAM80101,01,1980,2.0,AAJ,,,,,,55:255 (1981),,
GAUR80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:255 (1981),,
GAUR80101,02,1980,2.0,AAJ,"Cullinan, Patrick A.",,,,,55:255-256 (1981),,
NUMB80101,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:256 (1981),,
LANG80101,01,1980,2.0,AAJ,"Searle, Michael",,,,,55:257 (1981),,
LANG80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:257 (1981),,
GAN280101,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:257 (1981),,
GAN280301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:257-258 (1981),,
GAN380301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:258 (1981),,
GAN480301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:258 (1981),,
GAN480401,01,1980,2.0,AAJ,"Trimble, Phillip R.",,,,,55:258-259 (1981),,
GAN580101,01,1980,2.0,AAJ,"Nagao, Yoshio",,,,,55:259 (1981),,
MANA80101,01,1980,2.0,AAJ,Lee In-Jung,,,,,55:259 (1981),,
MANA80102,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:260 (1981),,
MANA80301,01,1980,2.0,AAJ,"Schell, Hanns",,,,,55:260 (1981),,
MANA80302,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:260 (1981),,
LAMJ80101,01,1980,2.0,AAJ,"Hagiwara, Hitoshi",,,,,55:260-261 (1981),,
ANN180101,01,1980,2.0,AAJ,"Schrag, Karl",,,,,55:261 (1981),,
ANN280101,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:262 (1981),,
ANN280102,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:262 (1981),,
ANN380101,02,1980,2.0,AAJ,"Deacock, Warwick",,,,,55:262-263 (1981),,
ANN380301,01,1980,2.0,AAJ,"Bertholet, Denis",,,,,55:263 (1981),,
ANN480301,01,1980,2.0,AAJ,"Kroell, Franz",,,,,55:264 (1981),,
CHRE80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:264 (1981),,
FANG80101,01,1980,2.0,AAJ,"Mayerl, Sepp",,,,,55:264-265 (1981),,
NILN80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:265 (1981),,
TILI80101,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:265 (1981),,
TILI80301,01,1980,2.0,AAJ,"Bumann, Guido",,,,,55:265 (1981),,
KGUR80101,01,1980,2.0,AAJ,"Guha, Kamal K.",,,,,55:265-266 (1981),,
DHA179301,03,1979,2.0,AAJ,"Nyka, Jozef",,,,,55:266 (1981),,
DHA180101,01,1980,2.0,AAJ,"Von Kaenel, Hans",,,,,55:266-267 (1981),,
DHA180301,01,1980,2.0,AAJ,"Komarkova, Vera",,,,,55:267-271 (1981),,
DHA180302,01,1980,2.0,AAJ,"Beghin, Pierre",,,,,55:271-272 (1981),,
TUKU80301,01,1980,2.0,AAJ,"Cheney, Michael J.",,,,,55:272 (1981),,
KAN180101,02,1980,2.0,AAJ,"Meier, Ruedi",,,,,55:272 (1981),,
APIM80101,01,1980,2.0,AAJ,"Agnew, Sir Crispin",,,,,55:272-273 (1981),,
EVER81301,01,1981,2.0,AAJ,"West, John & Evans, John",American Medical Research Expedition to Everest,,,,56:53-68 (1982),,
MANA81301,01,1981,2.0,AAJ,"Beghin, Pierre",Manaslu's Unknown Face,,,,56:69-76 (1982),,
EVER81303,01,1981,2.0,AAJ,"Tabin, Geoffrey",The Kangshung Face of Everest,,,,56:101-108 (1982),,
YALU81101,01,1981,2.0,AAJ,"Chandler, Chris",,,,,56:196-198 (1982),,
KANG81102,01,1981,2.0,AAJ,"Galfy, Ivan",,,,,56:198-199 (1982),,
KANG81101,01,1981,2.0,AAJ,"Yamamori, Kinichi",,,,,56:199 (1982),,
KANG81301,01,1981,2.0,AAJ,"Berruex, Michel",,,,,56:199-201 (1982),,
JANU81102,01,1981,2.0,AAJ,"Blazej, Adam",,,,,56:201-203 (1982),,
JANU81101,01,1981,2.0,AAJ,"Garaioa, Xabier",,,,,56:203-205 (1982),,
JANU81301,01,1981,2.0,AAJ,"Cheney, Michael J. & Hawley, Elizabeth",,,,,56:205 (1982),,
MAKA80401,01,1980,2.0,AAJ,"Casarotto, Renato",,,,,56:205 (1982),,
MAKA81102,01,1981,2.0,AAJ,"Schauer, Robert",,,,,56:205-207 (1982),,
MAKA81101,01,1981,2.0,AAJ,"MacIntyre, Alex",,,,,56:207 (1982),,
MAKA81301,01,1981,2.0,AAJ,"MacIntyre, Alex",,,,,56:207 (1982),,
MAKA81302,01,1981,2.0,AAJ,"Cheney, Michael J. & Hawley, Elizabeth",,,,,56:207 (1982),,
MAKA81401,01,1981,2.0,AAJ,"Rutland, Ron",,,,,56:208 (1982),,
MAK281101,01,1981,2.0,AAJ,"Cheney, Michael J. & Hawley, Elizabeth",,,,,56:208 (1982),,
CHAM81301,01,1981,2.0,AAJ,"Scott, Douglas",,,,,56:208-210 (1982),,
BARU81101,01,1981,2.0,AAJ,"Cheney, Michael J. & Hawley, Elizabeth",,,,,56:210 (1982),,
AMAD81101,01,1981,2.0,AAJ,"Pons, Jordi",,,,,56:210 (1982),,
AMAD81102,01,1981,2.0,AAJ,"McMahon, Kenneth",,,,,56:210-211 (1982),,
